      8,406,587  GC Heap bytes
         86,277  GC Heap objects

   Object Bytes     Count  Type
            184         1  System.Diagnostics.Tracing.NativeRuntimeEventSource  [System.Private.CoreLib.dll]
            184         1  ControlCatalog.Desktop.ControlCatalogBenchmarkEventSource  [AvaloniaSkiaControlCatalogReference.dll]
            184         1  System.Collections.Concurrent.CDSCollectionETWBCLProvider  [System.Collections.Concurrent.dll]
            184         1  Avalonia.PropertyStore.EffectiveValue<Avalonia.Media.BoxShadows>  [Avalonia.Base.dll]
            176         1  Avalonia.StyledProperty<Avalonia.Media.BoxShadows>  [Avalonia.Base.dll]
            176         1  Avalonia.Media.TextFormatting.Unicode.BidiData  [Avalonia.Base.dll]
            176         1  CustomVisualHandler  [ControlCatalog.dll]
            168        10  RuntimeTypeCache  [System.Private.CoreLib.dll]
            168         1  Avalonia.Rendering.Composition.Compositor  [Avalonia.Base.dll]
            168         1  Entry<System.Runtime.CompilerServices.VirtualDispatchHelpers+VirtualResolutionData,System.IntPtr>[]  [System.Private.CoreLib.dll]
            160        15  Avalonia.Controls.Selection.InternalSelectionModel  [Avalonia.Controls.dll]
            160         2  Avalonia.Animation.KeySpline  [Avalonia.Base.dll]
            160         1  Avalonia.StyledProperty<System.Nullable<Avalonia.Rect>>  [Avalonia.Base.dll]
            160         1  Avalonia.Data.Core.MultiBindingExpression  [Avalonia.Base.dll]
            152     1,320  ReadbackData  [Avalonia.Base.dll]
            152        83  Avalonia.Media.GlyphRun  [Avalonia.Base.dll]
            152        17  Entry<System.Buffers.SharedArrayPoolThreadLocalArray[],System.Object>[]  [System.Private.CoreLib.dll]
            152        14  Avalonia.Rendering.Composition.Drawing.ICompositionRenderResource[]  [Avalonia.Base.dll]
            152         4  System.Reflection.Emit.DynamicILGenerator  [System.Private.CoreLib.dll]
            152         3  Avalonia.StyledProperty<Avalonia.Thickness>  [Avalonia.Base.dll]
            152         3  Avalonia.Controls.TabItem[]  [Avalonia.Controls.dll]
            152         1  Avalonia.StyledProperty<Avalonia.CornerRadius>  [Avalonia.Base.dll]
            152         1  Avalonia.StyledProperty<Avalonia.Rect>  [Avalonia.Base.dll]
            152         1  Entry<Avalonia.Media.IAffectsRender,Avalonia.Utilities.WeakEvent+Subscription<Avalonia.Media.IAffectsRender,System.EventArgs>>[]  [System.Private.CoreLib.dll]
            152         1  Entry<System.Threading.Thread,Avalonia.Threading.Dispatcher+DispatcherReferenceStorage>[]  [System.Private.CoreLib.dll]
            152         1  Avalonia.Threading.AvaloniaSynchronizationContext[]  [Avalonia.Base.dll]
            152         1  Entry<System.Collections.Specialized.INotifyCollectionChanged,Avalonia.Utilities.WeakEvent+Subscription<System.Collections.Specialized.INotifyCollectionChanged,System.Collections.Specialized.NotifyCollectionChangedEventArgs>>[]  [System.Private.CoreLib.dll]
            152         1  Entry<System.ComponentModel.INotifyPropertyChanged,Avalonia.Utilities.WeakEvent+Subscription<System.ComponentModel.INotifyPropertyChanged,System.ComponentModel.PropertyChangedEventArgs>>[]  [System.Private.CoreLib.dll]
            152         1  Entry<System.Windows.Input.ICommand,Avalonia.Utilities.WeakEvent+Subscription<System.Windows.Input.ICommand,System.EventArgs>>[]  [System.Private.CoreLib.dll]
